row_index,date,time,temp,weather,wind,humidity,barometer,visibility
2024-01-10 15:51,2024-01-10,15:51,9 °C,Overcast.,24 km/h,44%,996 mbar,16 km
2024-01-10 16:51,2024-01-10,16:51,9 °C,Overcast.,9 km/h,46%,998 mbar,16 km
2024-01-10 17:51,2024-01-10,17:51,9 °C,Overcast.,11 km/h,44%,999 mbar,16 km
2024-01-10 19:51,2024-01-10,19:51,8 °C,Mostly cloudy.,17 km/h,48%,1002 mbar,16 km
2024-01-10 20:51,2024-01-10,20:51,8 °C,Overcast.,11 km/h,48%,1003 mbar,16 km
2024-01-10 21:51,2024-01-10,21:51,7 °C,Overcast.,9 km/h,49%,1004 mbar,16 km
2024-01-10 22:51,2024-01-10,22:51,7 °C,Overcast.,19 km/h,49%,1004 mbar,16 km
2024-01-10 23:51,2024-01-10,23:51,7 °C,Passing clouds.,No wind,51%,1005 mbar,16 km
2024-01-11 00:51,2024-01-11,00:51,7 °C,Overcast.,6 km/h,51%,1006 mbar,16 km
2024-01-11 01:51,2024-01-11,01:51,7 °C,Overcast.,7 km/h,53%,1007 mbar,16 km
2024-01-11 02:51,2024-01-11,02:51,6 °C,Overcast.,11 km/h,51%,1007 mbar,16 km
2024-01-11 03:51,2024-01-11,03:51,6 °C,Overcast.,15 km/h,51%,1008 mbar,16 km
2024-01-11 04:51,2024-01-11,04:51,6 °C,Passing clouds.,17 km/h,47%,1008 mbar,16 km
2024-01-11 05:51,2024-01-11,05:51,6 °C,Overcast.,6 km/h,51%,1009 mbar,16 km
2024-01-11 06:51,2024-01-11,06:51,5 °C,Passing clouds.,7 km/h,53%,1009 mbar,16 km
2024-01-11 07:51,2024-01-11,07:51,5 °C,Passing clouds.,6 km/h,53%,1010 mbar,16 km
2024-01-11 08:51,2024-01-11,08:51,6 °C,Sunny.,19 km/h,49%,1011 mbar,16 km
2024-01-11 09:51,2024-01-11,09:51,6 °C,Sunny.,15 km/h,45%,1011 mbar,16 km
2024-01-11 10:51,2024-01-11,10:51,6 °C,Passing clouds.,9 km/h,47%,1011 mbar,16 km
2024-01-11 11:51,2024-01-11,11:51,6 °C,Overcast.,7 km/h,49%,1011 mbar,16 km
2024-01-11 12:51,2024-01-11,12:51,7 °C,Overcast.,7 km/h,47%,1010 mbar,16 km
2024-01-11 13:51,2024-01-11,13:51,7 °C,Passing clouds.,13 km/h,44%,1010 mbar,16 km
2024-01-11 14:51,2024-01-11,14:51,7 °C,Sunny.,N/A,45%,1010 mbar,16 km
2024-01-11 15:51,2024-01-11,15:51,8 °C,Sunny.,9 km/h,44%,1010 mbar,16 km
2024-01-11 16:51,2024-01-11,16:51,8 °C,Clear.,15 km/h,44%,1011 mbar,16 km
2024-01-11 17:51,2024-01-11,17:51,8 °C,Passing clouds.,13 km/h,44%,1011 mbar,16 km
2024-01-11 19:51,2024-01-11,19:51,8 °C,Overcast.,N/A,50%,1013 mbar,16 km
2024-01-11 20:51,2024-01-11,20:51,8 °C,Overcast.,11 km/h,50%,1014 mbar,16 km
2024-01-11 21:51,2024-01-11,21:51,8 °C,Mostly cloudy.,N/A,50%,1014 mbar,16 km
2024-01-11 22:51,2024-01-11,22:51,7 °C,Overcast.,19 km/h,53%,1015 mbar,16 km
2024-01-11 23:51,2024-01-11,23:51,7 °C,Clear.,15 km/h,53%,1016 mbar,16 km
2024-01-12 00:51,2024-01-12,00:51,6 °C,Clear.,7 km/h,58%,1017 mbar,16 km
2024-01-12 01:51,2024-01-12,01:51,6 °C,Clear.,9 km/h,58%,1018 mbar,16 km
2024-01-12 02:51,2024-01-12,02:51,6 °C,Clear.,9 km/h,56%,1019 mbar,16 km
2024-01-12 03:51,2024-01-12,03:51,6 °C,Clear.,7 km/h,57%,1019 mbar,16 km
2024-01-12 04:51,2024-01-12,04:51,5 °C,Clear.,No wind,60%,1020 mbar,16 km
2024-01-12 05:51,2024-01-12,05:51,5 °C,Clear.,6 km/h,58%,1020 mbar,16 km
2024-01-12 06:51,2024-01-12,06:51,5 °C,Clear.,6 km/h,58%,1021 mbar,16 km
2024-01-12 07:51,2024-01-12,07:51,5 °C,Sunny.,N/A,58%,1022 mbar,16 km
2024-01-12 08:51,2024-01-12,08:51,6 °C,Sunny.,N/A,55%,1022 mbar,16 km
2024-01-12 09:51,2024-01-12,09:51,6 °C,Sunny.,26 km/h,53%,1022 mbar,16 km
2024-01-12 10:51,2024-01-12,10:51,7 °C,Sunny.,9 km/h,49%,1023 mbar,16 km
2024-01-12 11:51,2024-01-12,11:51,9 °C,Sunny.,No wind,44%,1022 mbar,16 km
2024-01-12 12:51,2024-01-12,12:51,9 °C,Sunny.,9 km/h,43%,1021 mbar,16 km
2024-01-12 13:51,2024-01-12,13:51,10 °C,Sunny.,N/A,39%,1020 mbar,16 km
2024-01-12 14:51,2024-01-12,14:51,9 °C,Sunny.,17 km/h,44%,1020 mbar,16 km
2024-01-12 15:51,2024-01-12,15:51,8 °C,Sunny.,19 km/h,50%,1019 mbar,16 km
2024-01-12 16:51,2024-01-12,16:51,7 °C,Clear.,13 km/h,60%,1018 mbar,16 km
2024-01-12 17:51,2024-01-12,17:51,7 °C,Clear.,13 km/h,65%,1016 mbar,16 km
2024-01-12 19:51,2024-01-12,19:51,8 °C,Passing clouds.,11 km/h,68%,1013 mbar,16 km
2024-01-12 20:51,2024-01-12,20:51,8 °C,Overcast.,17 km/h,71%,1011 mbar,16 km
2024-01-12 21:51,2024-01-12,21:51,8 °C,Overcast.,19 km/h,69%,1010 mbar,16 km
2024-01-12 22:51,2024-01-12,22:51,8 °C,Light rain. Overcast.,13 km/h,77%,1008 mbar,16 km
2024-01-12 23:09,2024-01-12,23:09,8 °C,Rain. Overcast.,19 km/h,80%,1007 mbar,5 km
2024-01-12 23:35,2024-01-12,23:35,8 °C,Light rain. Overcast.,13 km/h,86%,1006 mbar,13 km
2024-01-12 23:51,2024-01-12,23:51,8 °C,Light rain. Fog.,11 km/h,86%,1005 mbar,10 km
2024-01-13 00:51,2024-01-13,00:51,9 °C,Light rain. Fog.,13 km/h,86%,1002 mbar,6 km
2024-01-13 01:34,2024-01-13,01:34,10 °C,Heavy rain. Fog.,15 km/h,89%,1001 mbar,3 km
2024-01-13 03:34,2024-01-13,03:34,11 °C,Light rain. Fog.,13 km/h,93%,997 mbar,5 km
2024-01-13 03:51,2024-01-13,03:51,11 °C,Light rain. Fog.,11 km/h,93%,995 mbar,5 km
2024-01-13 04:51,2024-01-13,04:51,12 °C,Low clouds.,11 km/h,93%,992 mbar,16 km
2024-01-13 05:08,2024-01-13,05:08,12 °C,Low clouds.,11 km/h,93%,993 mbar,11 km
2024-01-13 05:51,2024-01-13,05:51,13 °C,Low clouds.,13 km/h,93%,991 mbar,13 km
2024-01-13 06:51,2024-01-13,06:51,13 °C,Fog.,9 km/h,93%,990 mbar,6 km
2024-01-13 07:58,2024-01-13,07:58,14 °C,Fog.,9 km/h,90%,990 mbar,8 km
2024-01-13 08:51,2024-01-13,08:51,14 °C,More clouds than sun.,N/A,90%,988 mbar,16 km
2024-01-13 09:36,2024-01-13,09:36,15 °C,Passing clouds.,7 km/h,81%,990 mbar,16 km
2024-01-13 09:51,2024-01-13,09:51,16 °C,Scattered clouds.,7 km/h,75%,989 mbar,16 km
2024-01-13 10:51,2024-01-13,10:51,15 °C,Scattered clouds.,20 km/h,60%,989 mbar,16 km
2024-01-13 11:51,2024-01-13,11:51,14 °C,Broken clouds.,15 km/h,58%,988 mbar,16 km
2024-01-13 12:51,2024-01-13,12:51,9 °C,Light rain. More clouds than sun.,N/A,64%,990 mbar,16 km
2024-01-13 13:51,2024-01-13,13:51,9 °C,Mostly cloudy.,13 km/h,61%,990 mbar,16 km
2024-01-13 14:51,2024-01-13,14:51,9 °C,Passing clouds.,19 km/h,44%,992 mbar,16 km
2024-01-13 15:51,2024-01-13,15:51,8 °C,Scattered clouds.,17 km/h,39%,994 mbar,16 km
2024-01-13 16:51,2024-01-13,16:51,8 °C,Passing clouds.,24 km/h,37%,996 mbar,16 km
2024-01-13 17:51,2024-01-13,17:51,7 °C,Overcast.,24 km/h,37%,998 mbar,16 km
2024-01-13 19:51,2024-01-13,19:51,4 °C,Passing clouds.,11 km/h,43%,1002 mbar,16 km
2024-01-13 20:51,2024-01-13,20:51,4 °C,Overcast.,N/A,41%,1003 mbar,16 km
2024-01-13 21:51,2024-01-13,21:51,3 °C,Passing clouds.,15 km/h,46%,1004 mbar,16 km
2024-01-13 22:51,2024-01-13,22:51,3 °C,Overcast.,15 km/h,44%,1006 mbar,16 km
2024-01-13 23:51,2024-01-13,23:51,2 °C,Passing clouds.,20 km/h,44%,1007 mbar,16 km
2024-01-14 00:51,2024-01-14,00:51,2 °C,Passing clouds.,13 km/h,46%,1008 mbar,16 km
2024-01-14 01:51,2024-01-14,01:51,2 °C,Clear.,13 km/h,46%,1009 mbar,16 km
2024-01-14 02:51,2024-01-14,02:51,1 °C,Clear.,7 km/h,48%,1010 mbar,16 km
2024-01-14 03:51,2024-01-14,03:51,1 °C,Clear.,9 km/h,48%,1010 mbar,16 km
2024-01-14 04:51,2024-01-14,04:51,1 °C,Clear.,6 km/h,52%,1010 mbar,16 km
2024-01-14 05:51,2024-01-14,05:51,1 °C,Clear.,11 km/h,54%,1011 mbar,16 km
2024-01-14 06:51,2024-01-14,06:51,1 °C,Clear.,No wind,56%,1011 mbar,16 km
2024-01-14 07:51,2024-01-14,07:51,1 °C,Sunny.,9 km/h,56%,1011 mbar,16 km
2024-01-14 08:51,2024-01-14,08:51,2 °C,Sunny.,7 km/h,54%,1011 mbar,16 km
2024-01-14 09:51,2024-01-14,09:51,3 °C,Partly sunny.,9 km/h,48%,1011 mbar,16 km
2024-01-14 10:51,2024-01-14,10:51,5 °C,Sunny.,9 km/h,39%,1009 mbar,16 km
2024-01-14 11:51,2024-01-14,11:51,6 °C,Overcast.,20 km/h,38%,1008 mbar,16 km
2024-01-14 12:51,2024-01-14,12:51,6 °C,Mostly cloudy.,20 km/h,45%,1008 mbar,16 km
2024-01-14 13:51,2024-01-14,13:51,3 °C,Mostly cloudy.,13 km/h,53%,1008 mbar,16 km
2024-01-14 14:51,2024-01-14,14:51,3 °C,Partly sunny.,24 km/h,46%,1009 mbar,16 km
2024-01-14 15:51,2024-01-14,15:51,3 °C,Scattered clouds.,30 km/h,21%,1011 mbar,16 km
2024-01-14 16:51,2024-01-14,16:51,2 °C,Clear.,17 km/h,25%,1014 mbar,16 km
2024-01-14 17:51,2024-01-14,17:51,1 °C,Clear.,28 km/h,26%,1016 mbar,16 km
2024-01-14 19:51,2024-01-14,19:51,-1 °C,Clear.,15 km/h,31%,1019 mbar,16 km
2024-01-14 20:51,2024-01-14,20:51,-1 °C,Clear.,11 km/h,31%,1019 mbar,16 km
2024-01-14 21:51,2024-01-14,21:51,-2 °C,Clear.,9 km/h,33%,1020 mbar,16 km
2024-01-14 22:51,2024-01-14,22:51,-2 °C,Clear.,15 km/h,34%,1020 mbar,16 km
2024-01-14 23:51,2024-01-14,23:51,-3 °C,Clear.,7 km/h,35%,1020 mbar,16 km
2024-01-15 00:51,2024-01-15,00:51,-3 °C,Clear.,11 km/h,38%,1021 mbar,16 km
2024-01-15 01:51,2024-01-15,01:51,-4 °C,Clear.,9 km/h,40%,1022 mbar,16 km
2024-01-15 02:51,2024-01-15,02:51,-4 °C,Passing clouds.,9 km/h,38%,1022 mbar,16 km
2024-01-15 03:51,2024-01-15,03:51,-4 °C,Overcast.,9 km/h,40%,1022 mbar,16 km
2024-01-15 04:51,2024-01-15,04:51,-4 °C,Passing clouds.,13 km/h,40%,1023 mbar,16 km
2024-01-15 05:51,2024-01-15,05:51,-4 °C,Clear.,9 km/h,42%,1024 mbar,16 km
2024-01-15 06:51,2024-01-15,06:51,-4 °C,Clear.,9 km/h,44%,1024 mbar,16 km
2024-01-15 07:51,2024-01-15,07:51,-4 °C,Partly sunny.,11 km/h,44%,1024 mbar,16 km
2024-01-15 08:51,2024-01-15,08:51,-4 °C,Scattered clouds.,11 km/h,44%,1024 mbar,16 km
2024-01-15 09:51,2024-01-15,09:51,-4 °C,Partly sunny.,15 km/h,42%,1025 mbar,16 km
2024-01-15 10:51,2024-01-15,10:51,-3 °C,Overcast.,N/A,37%,1025 mbar,16 km
2024-01-15 11:51,2024-01-15,11:51,-2 °C,Overcast.,7 km/h,35%,1024 mbar,16 km
2024-01-15 12:51,2024-01-15,12:51,-2 °C,Overcast.,15 km/h,34%,1023 mbar,16 km
2024-01-15 13:51,2024-01-15,13:51,-2 °C,Overcast.,9 km/h,28%,1023 mbar,16 km
2024-01-15 14:51,2024-01-15,14:51,-2 °C,Overcast.,No wind,30%,1023 mbar,16 km
2024-01-15 15:51,2024-01-15,15:51,-2 °C,Overcast.,6 km/h,31%,1023 mbar,16 km
2024-01-15 16:51,2024-01-15,16:51,-2 °C,Mostly cloudy.,7 km/h,31%,1022 mbar,16 km
2024-01-15 17:51,2024-01-15,17:51,-2 °C,Overcast.,7 km/h,34%,1023 mbar,16 km
2024-01-15 19:51,2024-01-15,19:51,-2 °C,Overcast.,15 km/h,43%,1023 mbar,16 km
2024-01-15 20:51,2024-01-15,20:51,-2 °C,Light snow. Overcast.,No wind,58%,1023 mbar,8 km
2024-01-15 21:12,2024-01-15,21:12,-3 °C,Light snow. Overcast.,6 km/h,66%,1023 mbar,4 km
2024-01-15 22:16,2024-01-15,22:16,-3 °C,Light snow. Overcast.,7 km/h,74%,1023 mbar,3 km
2024-01-15 22:51,2024-01-15,22:51,-3 °C,Light snow. Mostly cloudy.,No wind,81%,1022 mbar,3 km
2024-01-15 23:13,2024-01-15,23:13,-3 °C,Light snow. Overcast.,No wind,77%,1023 mbar,2 km
2024-01-15 23:51,2024-01-15,23:51,-4 °C,Light snow. Ice fog.,6 km/h,85%,1021 mbar,2 km
2024-01-16 00:18,2024-01-16,00:18,-4 °C,Light snow. Low clouds.,6 km/h,81%,1021 mbar,2 km
2024-01-16 00:51,2024-01-16,00:51,-4 °C,Light snow. Mostly cloudy.,7 km/h,81%,1020 mbar,2 km
2024-01-16 01:35,2024-01-16,01:35,-4 °C,Light snow. Ice fog.,No wind,85%,1020 mbar,4 km
2024-01-16 01:51,2024-01-16,01:51,-3 °C,Mostly cloudy.,7 km/h,81%,1019 mbar,11 km
2024-01-16 02:17,2024-01-16,02:17,-3 °C,Light snow. Mostly cloudy.,7 km/h,84%,1020 mbar,11 km
2024-01-16 02:50,2024-01-16,02:50,-3 °C,Light snow. Mostly cloudy.,7 km/h,81%,1019 mbar,4 km
2024-01-16 03:32,2024-01-16,03:32,-3 °C,Light snow. Mostly cloudy.,11 km/h,81%,1019 mbar,4 km
2024-01-16 04:09,2024-01-16,04:09,-3 °C,Light snow. Mostly cloudy.,9 km/h,81%,1018 mbar,6 km
2024-01-16 04:30,2024-01-16,04:30,-3 °C,Light snow. Ice fog.,6 km/h,84%,1018 mbar,2 km
2024-01-16 04:43,2024-01-16,04:43,-3 °C,Snow. Mostly cloudy.,7 km/h,81%,1017 mbar,1 km
2024-01-16 05:01,2024-01-16,05:01,-3 °C,Light snow. Mostly cloudy.,7 km/h,81%,1017 mbar,4 km
2024-01-16 05:21,2024-01-16,05:21,-3 °C,Light snow. Ice fog.,13 km/h,85%,1017 mbar,2 km
2024-01-16 05:58,2024-01-16,05:58,-3 °C,Light snow. Ice fog.,9 km/h,85%,1017 mbar,5 km
2024-01-16 06:11,2024-01-16,06:11,-3 °C,Light snow. Ice fog.,9 km/h,85%,1016 mbar,4 km
2024-01-16 06:43,2024-01-16,06:43,-2 °C,Light snow. Ice fog.,11 km/h,85%,1015 mbar,4 km
2024-01-16 07:15,2024-01-16,07:15,-2 °C,Light snow. Ice fog.,6 km/h,85%,1015 mbar,3 km
2024-01-16 07:51,2024-01-16,07:51,-2 °C,Light snow. Ice fog.,28 km/h,85%,1013 mbar,4 km
2024-01-16 08:05,2024-01-16,08:05,-2 °C,Light snow. Ice fog.,32 km/h,85%,1014 mbar,5 km
2024-01-16 08:37,2024-01-16,08:37,-2 °C,Light snow. Ice fog.,N/A,85%,1013 mbar,3 km
2024-01-16 08:51,2024-01-16,08:51,-2 °C,Light snow. Ice fog.,N/A,85%,1012 mbar,5 km
2024-01-16 09:23,2024-01-16,09:23,-2 °C,Light freezing rain. Low clouds.,19 km/h,82%,1013 mbar,5 km
2024-01-16 10:11,2024-01-16,10:11,-1 °C,Light freezing rain. Ice fog.,30 km/h,85%,1011 mbar,6 km
2024-01-16 10:39,2024-01-16,10:39,-1 °C,Freezing rain. Ice fog.,15 km/h,85%,1010 mbar,4 km
2024-01-16 11:06,2024-01-16,11:06,-1 °C,Light freezing rain. Ice fog.,17 km/h,85%,1009 mbar,3 km
2024-01-16 11:18,2024-01-16,11:18,-1 °C,Light freezing rain. Ice fog.,19 km/h,85%,1009 mbar,4 km
2024-01-16 11:35,2024-01-16,11:35,-1 °C,Light freezing rain. Ice fog.,19 km/h,89%,1008 mbar,5 km
2024-01-16 11:51,2024-01-16,11:51,-1 °C,Light freezing rain. Ice fog.,17 km/h,89%,1007 mbar,5 km
2024-01-16 12:20,2024-01-16,12:20,-1 °C,Light snow. Ice fog.,15 km/h,89%,1006 mbar,6 km
2024-01-16 12:29,2024-01-16,12:29,-1 °C,Light freezing rain. Ice fog.,11 km/h,89%,1006 mbar,5 km
2024-01-16 12:51,2024-01-16,12:51,-1 °C,Light freezing rain. Ice fog.,24 km/h,89%,1004 mbar,5 km
2024-01-16 13:19,2024-01-16,13:19,-1 °C,Ice fog.,13 km/h,89%,1005 mbar,10 km
2024-01-16 13:51,2024-01-16,13:51,-1 °C,Light freezing rain. Ice fog.,19 km/h,85%,1005 mbar,3 km
2024-01-16 14:11,2024-01-16,14:11,-1 °C,Light freezing rain. Ice fog.,17 km/h,89%,1006 mbar,5 km
2024-01-16 14:35,2024-01-16,14:35,-1 °C,Ice fog.,13 km/h,89%,1006 mbar,8 km
2024-01-16 14:51,2024-01-16,14:51,-2 °C,Light snow. Ice fog.,15 km/h,89%,1006 mbar,6 km
2024-01-16 15:11,2024-01-16,15:11,-2 °C,Ice fog.,20 km/h,85%,1007 mbar,4 km
2024-01-16 15:38,2024-01-16,15:38,-2 °C,Light snow. Ice fog.,13 km/h,85%,1007 mbar,4 km
2024-01-16 16:10,2024-01-16,16:10,-2 °C,Light snow. Ice fog.,20 km/h,89%,1007 mbar,3 km
2024-01-16 16:36,2024-01-16,16:36,-2 °C,Light snow. Ice fog.,17 km/h,85%,1007 mbar,3 km
2024-01-16 16:51,2024-01-16,16:51,-2 °C,Mostly cloudy.,19 km/h,85%,1006 mbar,14 km
2024-01-16 17:17,2024-01-16,17:17,-2 °C,Mostly cloudy.,24 km/h,81%,1007 mbar,16 km
2024-01-16 17:51,2024-01-16,17:51,-2 °C,Mostly cloudy.,17 km/h,72%,1007 mbar,16 km
2024-01-16 18:26,2024-01-16,18:26,-2 °C,Mostly cloudy.,24 km/h,72%,1008 mbar,16 km
2024-01-16 19:51,2024-01-16,19:51,-3 °C,Clear.,17 km/h,63%,1008 mbar,16 km
2024-01-16 20:51,2024-01-16,20:51,-3 °C,Clear.,17 km/h,63%,1009 mbar,16 km
2024-01-16 21:51,2024-01-16,21:51,-4 °C,Clear.,17 km/h,55%,1010 mbar,16 km
2024-01-16 22:51,2024-01-16,22:51,-5 °C,Clear.,13 km/h,57%,1010 mbar,16 km
2024-01-16 23:51,2024-01-16,23:51,-6 °C,Clear.,11 km/h,60%,1011 mbar,16 km
2024-01-17 00:51,2024-01-17,00:51,-6 °C,Clear.,13 km/h,62%,1012 mbar,16 km
2024-01-17 01:51,2024-01-17,01:51,-6 °C,Clear.,9 km/h,60%,1012 mbar,16 km
2024-01-17 02:51,2024-01-17,02:51,-6 °C,Clear.,15 km/h,62%,1012 mbar,16 km
2024-01-17 03:51,2024-01-17,03:51,-7 °C,Clear.,6 km/h,60%,1012 mbar,16 km
2024-01-17 04:51,2024-01-17,04:51,-7 °C,Clear.,13 km/h,60%,1012 mbar,16 km
2024-01-17 05:51,2024-01-17,05:51,-7 °C,Clear.,9 km/h,59%,1013 mbar,16 km
2024-01-17 06:51,2024-01-17,06:51,-8 °C,Clear.,9 km/h,59%,1014 mbar,16 km
2024-01-17 07:51,2024-01-17,07:51,-8 °C,Sunny.,15 km/h,59%,1015 mbar,16 km
2024-01-17 08:51,2024-01-17,08:51,-8 °C,Sunny.,N/A,54%,1016 mbar,16 km
2024-01-17 09:51,2024-01-17,09:51,-7 °C,Sunny.,13 km/h,54%,1016 mbar,16 km
2024-01-17 10:51,2024-01-17,10:51,-7 °C,Sunny.,15 km/h,45%,1016 mbar,16 km
2024-01-17 11:51,2024-01-17,11:51,-6 °C,Sunny.,19 km/h,40%,1015 mbar,16 km
2024-01-17 12:51,2024-01-17,12:51,-5 °C,Sunny.,19 km/h,36%,1014 mbar,16 km
2024-01-17 13:51,2024-01-17,13:51,-4 °C,Sunny.,N/A,33%,1014 mbar,16 km
2024-01-17 14:51,2024-01-17,14:51,-4 °C,Sunny.,17 km/h,33%,1014 mbar,16 km
2024-01-17 15:51,2024-01-17,15:51,-4 °C,Sunny.,13 km/h,30%,1015 mbar,16 km
2024-01-17 16:51,2024-01-17,16:51,-5 °C,Sunny.,N/A,35%,1016 mbar,16 km
2024-01-17 17:51,2024-01-17,17:51,-5 °C,Clear.,11 km/h,35%,1017 mbar,16 km
2024-01-17 19:51,2024-01-17,19:51,-5 °C,Clear.,15 km/h,36%,1018 mbar,16 km
2024-01-17 20:51,2024-01-17,20:51,-5 °C,Clear.,17 km/h,38%,1018 mbar,16 km
2024-01-17 21:51,2024-01-17,21:51,-5 °C,Clear.,17 km/h,38%,1019 mbar,16 km
2024-01-17 22:51,2024-01-17,22:51,-6 °C,Clear.,N/A,42%,1020 mbar,16 km
2024-01-17 23:51,2024-01-17,23:51,-6 °C,Clear.,7 km/h,42%,1020 mbar,16 km
2024-01-18 00:51,2024-01-18,00:51,-6 °C,Clear.,13 km/h,40%,1020 mbar,16 km
2024-01-18 01:51,2024-01-18,01:51,-6 °C,Clear.,13 km/h,40%,1021 mbar,16 km
2024-01-18 02:51,2024-01-18,02:51,-6 °C,Clear.,24 km/h,38%,1021 mbar,16 km
2024-01-18 03:51,2024-01-18,03:51,-6 °C,Clear.,15 km/h,40%,1021 mbar,16 km
2024-01-18 04:51,2024-01-18,04:51,-5 °C,Clear.,13 km/h,38%,1021 mbar,16 km
2024-01-18 05:51,2024-01-18,05:51,-4 °C,Clear.,N/A,36%,1021 mbar,16 km
2024-01-18 06:51,2024-01-18,06:51,-4 °C,Clear.,13 km/h,38%,1021 mbar,16 km
2024-01-18 07:51,2024-01-18,07:51,-4 °C,Sunny.,N/A,40%,1022 mbar,16 km
2024-01-18 08:51,2024-01-18,08:51,-4 °C,Overcast.,15 km/h,40%,1022 mbar,16 km
2024-01-18 09:51,2024-01-18,09:51,-3 °C,Overcast.,9 km/h,35%,1022 mbar,16 km
2024-01-18 10:51,2024-01-18,10:51,-2 °C,Overcast.,N/A,39%,1022 mbar,16 km
2024-01-18 12:03,2024-01-18,12:03,-3 °C,Light snow. Mostly cloudy.,17 km/h,61%,1023 mbar,3 km
2024-01-18 12:11,2024-01-18,12:11,-3 °C,Light snow. Mostly cloudy.,13 km/h,63%,1022 mbar,2 km
2024-01-18 12:22,2024-01-18,12:22,-3 °C,Light snow. Mostly cloudy.,13 km/h,66%,1022 mbar,4 km
2024-01-18 12:30,2024-01-18,12:30,-2 °C,Mostly cloudy.,N/A,66%,1022 mbar,8 km
2024-01-18 12:51,2024-01-18,12:51,-2 °C,More clouds than sun.,6 km/h,58%,1020 mbar,16 km
2024-01-18 13:51,2024-01-18,13:51,-1 °C,Passing clouds.,N/A,45%,1019 mbar,16 km
2024-01-18 14:51,2024-01-18,14:51,0 °C,Sunny.,6 km/h,38%,1019 mbar,16 km
2024-01-18 15:51,2024-01-18,15:51,0 °C,Scattered clouds.,6 km/h,50%,1018 mbar,16 km
2024-01-18 16:51,2024-01-18,16:51,0 °C,Mostly cloudy.,6 km/h,47%,1017 mbar,16 km
2024-01-18 17:51,2024-01-18,17:51,0 °C,Mostly cloudy.,N/A,50%,1018 mbar,16 km
2024-01-18 19:51,2024-01-18,19:51,0 °C,Mostly cloudy.,N/A,45%,1018 mbar,16 km
2024-01-18 20:51,2024-01-18,20:51,1 °C,Overcast.,6 km/h,43%,1018 mbar,16 km
2024-01-18 21:51,2024-01-18,21:51,1 °C,Overcast.,6 km/h,40%,1017 mbar,16 km
2024-01-18 22:51,2024-01-18,22:51,1 °C,Overcast.,7 km/h,43%,1017 mbar,16 km
2024-01-18 23:51,2024-01-18,23:51,0 °C,Passing clouds.,6 km/h,47%,1016 mbar,16 km
2024-01-19 00:51,2024-01-19,00:51,-1 °C,Clear.,N/A,52%,1015 mbar,16 km
2024-01-19 01:51,2024-01-19,01:51,-1 °C,Clear.,N/A,52%,1014 mbar,16 km
2024-01-19 02:51,2024-01-19,02:51,0 °C,Passing clouds.,N/A,52%,1014 mbar,16 km
2024-01-19 03:51,2024-01-19,03:51,0 °C,Overcast.,6 km/h,50%,1013 mbar,16 km
2024-01-19 04:51,2024-01-19,04:51,0 °C,Overcast.,13 km/h,41%,1013 mbar,16 km
2024-01-19 05:51,2024-01-19,05:51,-1 °C,Overcast.,7 km/h,45%,1012 mbar,16 km
2024-01-19 06:51,2024-01-19,06:51,-1 °C,Mostly cloudy.,17 km/h,43%,1012 mbar,16 km
2024-01-19 07:51,2024-01-19,07:51,-1 °C,Overcast.,17 km/h,59%,1011 mbar,16 km
2024-01-19 08:59,2024-01-19,08:59,-1 °C,Mostly cloudy.,13 km/h,67%,1012 mbar,10 km
2024-01-19 09:34,2024-01-19,09:34,-1 °C,Light snow. Overcast.,19 km/h,69%,1012 mbar,3 km
2024-01-19 10:09,2024-01-19,10:09,-1 °C,Light snow. Mostly cloudy.,24 km/h,72%,1011 mbar,5 km
2024-01-19 10:17,2024-01-19,10:17,-1 °C,Light snow. Overcast.,22 km/h,69%,1011 mbar,3 km
2024-01-19 10:40,2024-01-19,10:40,-1 °C,Light snow. Overcast.,N/A,72%,1010 mbar,4 km
2024-01-19 11:04,2024-01-19,11:04,-1 °C,More clouds than sun.,N/A,72%,1010 mbar,8 km
2024-01-19 11:38,2024-01-19,11:38,-1 °C,Light snow. Overcast.,N/A,75%,1009 mbar,2 km
2024-01-19 11:51,2024-01-19,11:51,-1 °C,Light snow. Overcast.,13 km/h,75%,1008 mbar,2 km
2024-01-19 12:25,2024-01-19,12:25,-1 °C,Snow. Overcast.,22 km/h,75%,1008 mbar,1 km
2024-01-19 12:41,2024-01-19,12:41,-1 °C,Light snow. Overcast.,N/A,75%,1008 mbar,2 km
2024-01-19 12:51,2024-01-19,12:51,-1 °C,Light snow. Mostly cloudy.,N/A,75%,1007 mbar,2 km
2024-01-19 13:04,2024-01-19,13:04,-1 °C,Light snow. Mostly cloudy.,15 km/h,75%,1008 mbar,2 km
2024-01-19 13:14,2024-01-19,13:14,-2 °C,Light snow. Mostly cloudy.,N/A,79%,1007 mbar,1 km
2024-01-19 13:51,2024-01-19,13:51,-2 °C,Light snow. Mostly cloudy.,17 km/h,79%,1007 mbar,1 km
2024-01-19 14:11,2024-01-19,14:11,-2 °C,Light snow. Mostly cloudy.,N/A,75%,1007 mbar,3 km
2024-01-19 14:33,2024-01-19,14:33,-2 °C,Light snow. Cloudy.,9 km/h,79%,1007 mbar,2 km
2024-01-19 15:03,2024-01-19,15:03,-2 °C,Light snow. Mostly cloudy.,13 km/h,75%,1007 mbar,5 km
2024-01-19 15:19,2024-01-19,15:19,-2 °C,Light snow. Mostly cloudy.,33 km/h,72%,1007 mbar,6 km
